subset,file_name,width,height,class_name,xmin,ymin,xmax,ymax,xc,yc,w,h,aspect_ratio
train,rolled-in_scale_148.xml,200,200,rolled-in_scale,77,9,121,59,99.0,34.0,44,50,0.88
train,rolled-in_scale_149.xml,200,200,rolled-in_scale,49,89,136,193,92.5,141.0,87,104,0.8365384615384616
train,rolled-in_scale_149.xml,200,200,rolled-in_scale,160,66,192,175,176.0,120.5,32,109,0.29357798165137616
train,rolled-in_scale_149.xml,200,200,rolled-in_scale,97,1,137,44,117.0,22.5,40,43,0.9302325581395349
train,rolled-in_scale_150.xml,200,200,rolled-in_scale,33,3,157,193,95.0,98.0,124,190,0.6526315789473685
train,rolled-in_scale_150.xml,200,200,rolled-in_scale,128,1,170,45,149.0,23.0,42,44,0.9545454545454546
train,rolled-in_scale_151.xml,200,200,rolled-in_scale,109,46,167,197,138.0,121.5,58,151,0.3841059602649007
train,rolled-in_scale_151.xml,200,200,rolled-in_scale,117,1,198,59,157.5,30.0,81,58,1.396551724137931
train,rolled-in_scale_152.xml,200,200,rolled-in_scale,2,1,54,197,28.0,99.0,52,196,0.2653061224489796
train,rolled-in_scale_152.xml,200,200,rolled-in_scale,49,6,131,63,90.0,34.5,82,57,1.4385964912280702
train,rolled-in_scale_153.xml,200,200,rolled-in_scale,71,3,129,197,100.0,100.0,58,194,0.29896907216494845
train,rolled-in_scale_153.xml,200,200,rolled-in_scale,121,4,192,72,156.5,38.0,71,68,1.0441176470588236
train,rolled-in_scale_154.xml,200,200,rolled-in_scale,123,58,195,113,159.0,85.5,72,55,1.309090909090909
train,rolled-in_scale_155.xml,200,200,rolled-in_scale,69,25,125,80,97.0,52.5,56,55,1.018181818181818
train,rolled-in_scale_156.xml,200,200,rolled-in_scale,20,28,68,182,44.0,105.0,48,154,0.3116883116883117
train,rolled-in_scale_156.xml,200,200,rolled-in_scale,97,85,147,140,122.0,112.5,50,55,0.9090909090909091
train,rolled-in_scale_157.xml,200,200,rolled-in_scale,95,22,145,52,120.0,37.0,50,30,1.6666666666666667
train,rolled-in_scale_157.xml,200,200,rolled-in_scale,59,83,136,182,97.5,132.5,77,99,0.7777777777777778
train,rolled-in_scale_158.xml,200,200,rolled-in_scale,15,120,81,192,48.0,156.0,66,72,0.9166666666666666
train,rolled-in_scale_159.xml,200,200,rolled-in_scale,31,59,74,161,52.5,110.0,43,102,0.4215686274509804
train,rolled-in_scale_16.xml,200,200,rolled-in_scale,56,94,109,192,82.5,143.0,53,98,0.5408163265306123
train,rolled-in_scale_16.xml,200,200,rolled-in_scale,157,66,183,94,170.0,80.0,26,28,0.9285714285714286
train,rolled-in_scale_160.xml,200,200,rolled-in_scale,43,1,83,73,63.0,37.0,40,72,0.5555555555555556
train,rolled-in_scale_160.xml,200,200,rolled-in_scale,39,138,84,200,61.5,169.0,45,62,0.7258064516129032
train,rolled-in_scale_160.xml,200,200,rolled-in_scale,100,149,200,200,150.0,174.5,100,51,1.9607843137254901
train,rolled-in_scale_161.xml,200,200,rolled-in_scale,37,4,89,63,63.0,33.5,52,59,0.8813559322033898
train,rolled-in_scale_161.xml,200,200,rolled-in_scale,22,150,83,200,52.5,175.0,61,50,1.22
train,rolled-in_scale_162.xml,200,200,rolled-in_scale,10,130,97,192,53.5,161.0,87,62,1.403225806451613
train,rolled-in_scale_162.xml,200,200,rolled-in_scale,6,50,98,117,52.0,83.5,92,67,1.373134328358209
train,rolled-in_scale_163.xml,200,200,rolled-in_scale,23,40,94,125,58.5,82.5,71,85,0.8352941176470589
train,rolled-in_scale_163.xml,200,200,rolled-in_scale,56,143,127,200,91.5,171.5,71,57,1.2456140350877194
train,rolled-in_scale_164.xml,200,200,rolled-in_scale,57,52,112,138,84.5,95.0,55,86,0.6395348837209303
train,rolled-in_scale_165.xml,200,200,rolled-in_scale,24,52,109,139,66.5,95.5,85,87,0.9770114942528736
train,rolled-in_scale_165.xml,200,200,rolled-in_scale,135,122,181,195,158.0,158.5,46,73,0.6301369863013698
train,rolled-in_scale_166.xml,200,200,rolled-in_scale,13,109,125,191,69.0,150.0,112,82,1.3658536585365855
train,rolled-in_scale_166.xml,200,200,rolled-in_scale,91,12,169,70,130.0,41.0,78,58,1.3448275862068966
train,rolled-in_scale_167.xml,200,200,rolled-in_scale,4,19,72,75,38.0,47.0,68,56,1.2142857142857142
train,rolled-in_scale_167.xml,200,200,rolled-in_scale,64,73,123,145,93.5,109.0,59,72,0.8194444444444444
train,rolled-in_scale_168.xml,200,200,rolled-in_scale,42,52,122,149,82.0,100.5,80,97,0.8247422680412371
train,rolled-in_scale_168.xml,200,200,rolled-in_scale,165,116,200,167,182.5,141.5,35,51,0.6862745098039216
train,rolled-in_scale_169.xml,200,200,rolled-in_scale,35,1,147,52,91.0,26.5,112,51,2.196078431372549
train,rolled-in_scale_169.xml,200,200,rolled-in_scale,23,124,139,187,81.0,155.5,116,63,1.8412698412698412
train,rolled-in_scale_17.xml,200,200,rolled-in_scale,30,18,98,77,64.0,47.5,68,59,1.152542372881356
train,rolled-in_scale_170.xml,200,200,rolled-in_scale,1,101,129,198,65.0,149.5,128,97,1.3195876288659794
train,rolled-in_scale_170.xml,200,200,rolled-in_scale,31,27,129,87,80.0,57.0,98,60,1.6333333333333333
train,rolled-in_scale_171.xml,200,200,rolled-in_scale,47,89,158,197,102.5,143.0,111,108,1.0277777777777777
train,rolled-in_scale_171.xml,200,200,rolled-in_scale,39,27,158,94,98.5,60.5,119,67,1.7761194029850746
train,rolled-in_scale_172.xml,200,200,rolled-in_scale,67,3,175,113,121.0,58.0,108,110,0.9818181818181818
train,rolled-in_scale_172.xml,200,200,rolled-in_scale,130,164,200,194,165.0,179.0,70,30,2.3333333333333335
train,rolled-in_scale_173.xml,200,200,rolled-in_scale,8,75,114,198,61.0,136.5,106,123,0.8617886178861789
train,rolled-in_scale_174.xml,200,200,rolled-in_scale,31,26,123,193,77.0,109.5,92,167,0.5508982035928144
train,rolled-in_scale_175.xml,200,200,rolled-in_scale,101,33,188,193,144.5,113.0,87,160,0.54375
train,rolled-in_scale_176.xml,200,200,rolled-in_scale,74,16,121,70,97.5,43.0,47,54,0.8703703703703703
train,rolled-in_scale_176.xml,200,200,rolled-in_scale,119,72,170,159,144.5,115.5,51,87,0.5862068965517241
train,rolled-in_scale_177.xml,200,200,rolled-in_scale,28,1,90,101,59.0,51.0,62,100,0.62
train,rolled-in_scale_177.xml,200,200,rolled-in_scale,45,117,106,198,75.5,157.5,61,81,0.7530864197530864
train,rolled-in_scale_177.xml,200,200,rolled-in_scale,96,2,183,94,139.5,48.0,87,92,0.9456521739130435
train,rolled-in_scale_178.xml,200,200,rolled-in_scale,5,45,79,183,42.0,114.0,74,138,0.5362318840579711
train,rolled-in_scale_178.xml,200,200,rolled-in_scale,63,16,162,56,112.5,36.0,99,40,2.475
train,rolled-in_scale_178.xml,200,200,rolled-in_scale,1,1,59,56,30.0,28.5,58,55,1.0545454545454545
train,rolled-in_scale_179.xml,200,200,rolled-in_scale,2,72,81,112,41.5,92.0,79,40,1.975
train,rolled-in_scale_179.xml,200,200,rolled-in_scale,4,3,81,65,42.5,34.0,77,62,1.2419354838709677
train,rolled-in_scale_18.xml,200,200,rolled-in_scale,111,98,160,196,135.5,147.0,49,98,0.5
train,rolled-in_scale_18.xml,200,200,rolled-in_scale,133,1,179,45,156.0,23.0,46,44,1.0454545454545454
train,rolled-in_scale_180.xml,200,200,rolled-in_scale,13,1,78,64,45.5,32.5,65,63,1.0317460317460319
train,rolled-in_scale_180.xml,200,200,rolled-in_scale,144,68,193,155,168.5,111.5,49,87,0.5632183908045977
train,rolled-in_scale_181.xml,200,200,rolled-in_scale,62,57,128,170,95.0,113.5,66,113,0.584070796460177
train,rolled-in_scale_182.xml,200,200,rolled-in_scale,63,59,193,171,128.0,115.0,130,112,1.1607142857142858
train,rolled-in_scale_183.xml,200,200,rolled-in_scale,29,76,103,198,66.0,137.0,74,122,0.6065573770491803
train,rolled-in_scale_183.xml,200,200,rolled-in_scale,150,65,189,186,169.5,125.5,39,121,0.32231404958677684
train,rolled-in_scale_183.xml,200,200,rolled-in_scale,35,16,151,52,93.0,34.0,116,36,3.2222222222222223
train,rolled-in_scale_184.xml,200,200,rolled-in_scale,29,91,175,199,102.0,145.0,146,108,1.3518518518518519
train,rolled-in_scale_184.xml,200,200,rolled-in_scale,9,1,95,107,52.0,54.0,86,106,0.8113207547169812
train,rolled-in_scale_184.xml,200,200,rolled-in_scale,120,1,154,54,137.0,27.5,34,53,0.6415094339622641
train,rolled-in_scale_185.xml,200,200,rolled-in_scale,3,26,55,194,29.0,110.0,52,168,0.30952380952380953
train,rolled-in_scale_185.xml,200,200,rolled-in_scale,73,28,199,160,136.0,94.0,126,132,0.9545454545454546
train,rolled-in_scale_186.xml,200,200,rolled-in_scale,45,13,200,46,122.5,29.5,155,33,4.696969696969697
train,rolled-in_scale_186.xml,200,200,rolled-in_scale,23,85,181,190,102.0,137.5,158,105,1.5047619047619047
train,rolled-in_scale_187.xml,200,200,rolled-in_scale,32,22,133,70,82.5,46.0,101,48,2.1041666666666665
train,rolled-in_scale_187.xml,200,200,rolled-in_scale,75,111,199,196,137.0,153.5,124,85,1.4588235294117646
train,rolled-in_scale_188.xml,200,200,rolled-in_scale,31,52,105,199,68.0,125.5,74,147,0.5034013605442177
train,rolled-in_scale_188.xml,200,200,rolled-in_scale,52,13,104,48,78.0,30.5,52,35,1.4857142857142858
train,rolled-in_scale_189.xml,200,200,rolled-in_scale,116,38,184,194,150.0,116.0,68,156,0.4358974358974359
train,rolled-in_scale_189.xml,200,200,rolled-in_scale,49,37,105,149,77.0,93.0,56,112,0.5
train,rolled-in_scale_19.xml,200,200,rolled-in_scale,1,50,55,197,28.0,123.5,54,147,0.3673469387755102
train,rolled-in_scale_19.xml,200,200,rolled-in_scale,125,11,178,192,151.5,101.5,53,181,0.292817679558011
train,rolled-in_scale_190.xml,200,200,rolled-in_scale,1,77,45,155,23.0,116.0,44,78,0.5641025641025641
train,rolled-in_scale_190.xml,200,200,rolled-in_scale,89,99,185,193,137.0,146.0,96,94,1.0212765957446808
train,rolled-in_scale_190.xml,200,200,rolled-in_scale,62,1,177,42,119.5,21.5,115,41,2.8048780487804876
train,rolled-in_scale_191.xml,200,200,rolled-in_scale,102,86,189,160,145.5,123.0,87,74,1.1756756756756757
train,rolled-in_scale_191.xml,200,200,rolled-in_scale,1,40,46,112,23.5,76.0,45,72,0.625
train,rolled-in_scale_192.xml,200,200,rolled-in_scale,108,155,199,198,153.5,176.5,91,43,2.116279069767442
train,rolled-in_scale_192.xml,200,200,rolled-in_scale,25,14,98,140,61.5,77.0,73,126,0.5793650793650794
train,rolled-in_scale_192.xml,200,200,rolled-in_scale,62,31,157,129,109.5,80.0,95,98,0.9693877551020408
train,rolled-in_scale_193.xml,200,200,rolled-in_scale,19,27,90,200,54.5,113.5,71,173,0.41040462427745666
train,rolled-in_scale_193.xml,200,200,rolled-in_scale,94,145,160,195,127.0,170.0,66,50,1.32
train,rolled-in_scale_193.xml,200,200,rolled-in_scale,90,39,143,66,116.5,52.5,53,27,1.962962962962963
train,rolled-in_scale_194.xml,200,200,rolled-in_scale,7,35,138,89,72.5,62.0,131,54,2.425925925925926
train,rolled-in_scale_194.xml,200,200,rolled-in_scale,27,151,127,198,77.0,174.5,100,47,2.127659574468085
train,rolled-in_scale_195.xml,200,200,rolled-in_scale,71,36,141,119,106.0,77.5,70,83,0.8433734939759037
train,rolled-in_scale_196.xml,200,200,rolled-in_scale,25,28,86,200,55.5,114.0,61,172,0.3546511627906977
train,rolled-in_scale_196.xml,200,200,rolled-in_scale,34,1,70,78,52.0,39.5,36,77,0.4675324675324675
train,rolled-in_scale_197.xml,200,200,rolled-in_scale,19,94,67,161,43.0,127.5,48,67,0.7164179104477612
train,rolled-in_scale_197.xml,200,200,rolled-in_scale,21,179,68,199,44.5,189.0,47,20,2.35
train,rolled-in_scale_197.xml,200,200,rolled-in_scale,87,122,159,200,123.0,161.0,72,78,0.9230769230769231
train,rolled-in_scale_197.xml,200,200,rolled-in_scale,100,1,157,40,128.5,20.5,57,39,1.4615384615384615
train,rolled-in_scale_198.xml,200,200,rolled-in_scale,49,1,161,75,105.0,38.0,112,74,1.5135135135135136
train,rolled-in_scale_198.xml,200,200,rolled-in_scale,29,124,127,199,78.0,161.5,98,75,1.3066666666666666
train,rolled-in_scale_198.xml,200,200,rolled-in_scale,130,139,190,198,160.0,168.5,60,59,1.0169491525423728
train,rolled-in_scale_199.xml,200,200,rolled-in_scale,4,3,90,79,47.0,41.0,86,76,1.131578947368421
train,rolled-in_scale_199.xml,200,200,rolled-in_scale,105,22,169,175,137.0,98.5,64,153,0.41830065359477125
train,rolled-in_scale_2.xml,200,200,rolled-in_scale,148,87,197,187,172.5,137.0,49,100,0.49
train,rolled-in_scale_20.xml,200,200,rolled-in_scale,28,104,77,183,52.5,143.5,49,79,0.620253164556962
train,rolled-in_scale_20.xml,200,200,rolled-in_scale,107,38,199,194,153.0,116.0,92,156,0.5897435897435898
train,rolled-in_scale_20.xml,200,200,rolled-in_scale,106,1,150,33,128.0,17.0,44,32,1.375
train,rolled-in_scale_200.xml,200,200,rolled-in_scale,61,97,164,199,112.5,148.0,103,102,1.0098039215686274
train,rolled-in_scale_200.xml,200,200,rolled-in_scale,117,110,177,158,147.0,134.0,60,48,1.25
train,rolled-in_scale_201.xml,200,200,rolled-in_scale,45,64,106,128,75.5,96.0,61,64,0.953125
train,rolled-in_scale_201.xml,200,200,rolled-in_scale,104,21,160,86,132.0,53.5,56,65,0.8615384615384616
train,rolled-in_scale_202.xml,200,200,rolled-in_scale,56,41,141,102,98.5,71.5,85,61,1.3934426229508197
train,rolled-in_scale_202.xml,200,200,rolled-in_scale,43,119,164,167,103.5,143.0,121,48,2.5208333333333335
train,rolled-in_scale_203.xml,200,200,rolled-in_scale,88,145,121,195,104.5,170.0,33,50,0.66
train,rolled-in_scale_203.xml,200,200,rolled-in_scale,113,84,149,115,131.0,99.5,36,31,1.1612903225806452
train,rolled-in_scale_203.xml,200,200,rolled-in_scale,21,93,77,138,49.0,115.5,56,45,1.2444444444444445
train,rolled-in_scale_204.xml,200,200,rolled-in_scale,102,60,168,192,135.0,126.0,66,132,0.5
train,rolled-in_scale_204.xml,200,200,rolled-in_scale,18,151,87,197,52.5,174.0,69,46,1.5
train,rolled-in_scale_205.xml,200,200,rolled-in_scale,61,47,132,199,96.5,123.0,71,152,0.46710526315789475
train,rolled-in_scale_205.xml,200,200,rolled-in_scale,129,148,199,195,164.0,171.5,70,47,1.4893617021276595
train,rolled-in_scale_205.xml,200,200,rolled-in_scale,127,43,181,70,154.0,56.5,54,27,2.0
train,rolled-in_scale_206.xml,200,200,rolled-in_scale,79,36,140,193,109.5,114.5,61,157,0.3885350318471338
train,rolled-in_scale_207.xml,200,200,rolled-in_scale,22,118,94,200,58.0,159.0,72,82,0.8780487804878049
train,rolled-in_scale_207.xml,200,200,rolled-in_scale,39,1,85,40,62.0,20.5,46,39,1.1794871794871795
train,rolled-in_scale_208.xml,200,200,rolled-in_scale,23,28,102,105,62.5,66.5,79,77,1.025974025974026
train,rolled-in_scale_208.xml,200,200,rolled-in_scale,115,51,178,194,146.5,122.5,63,143,0.4405594405594406
train,rolled-in_scale_209.xml,200,200,rolled-in_scale,40,18,132,72,86.0,45.0,92,54,1.7037037037037037
train,rolled-in_scale_209.xml,200,200,rolled-in_scale,35,76,156,197,95.5,136.5,121,121,1.0
train,rolled-in_scale_21.xml,200,200,rolled-in_scale,138,7,197,196,167.5,101.5,59,189,0.31216931216931215
train,rolled-in_scale_21.xml,200,200,rolled-in_scale,56,104,107,177,81.5,140.5,51,73,0.6986301369863014
train,rolled-in_scale_21.xml,200,200,rolled-in_scale,145,1,183,31,164.0,16.0,38,30,1.2666666666666666
train,rolled-in_scale_210.xml,200,200,rolled-in_scale,107,79,171,179,139.0,129.0,64,100,0.64
train,rolled-in_scale_210.xml,200,200,rolled-in_scale,42,38,90,98,66.0,68.0,48,60,0.8
train,rolled-in_scale_210.xml,200,200,rolled-in_scale,62,139,105,188,83.5,163.5,43,49,0.8775510204081632
train,rolled-in_scale_211.xml,200,200,rolled-in_scale,94,4,168,88,131.0,46.0,74,84,0.8809523809523809
train,rolled-in_scale_211.xml,200,200,rolled-in_scale,117,97,164,198,140.5,147.5,47,101,0.46534653465346537
train,rolled-in_scale_212.xml,200,200,rolled-in_scale,81,40,175,106,128.0,73.0,94,66,1.4242424242424243
train,rolled-in_scale_212.xml,200,200,rolled-in_scale,66,1,106,59,86.0,30.0,40,58,0.6896551724137931
train,rolled-in_scale_212.xml,200,200,rolled-in_scale,69,125,136,191,102.5,158.0,67,66,1.0151515151515151
train,rolled-in_scale_213.xml,200,200,rolled-in_scale,51,89,179,199,115.0,144.0,128,110,1.1636363636363636
train,rolled-in_scale_214.xml,200,200,rolled-in_scale,91,29,122,79,106.5,54.0,31,50,0.62
train,rolled-in_scale_214.xml,200,200,rolled-in_scale,74,164,117,198,95.5,181.0,43,34,1.2647058823529411
train,rolled-in_scale_214.xml,200,200,rolled-in_scale,165,41,189,121,177.0,81.0,24,80,0.3
train,rolled-in_scale_214.xml,200,200,rolled-in_scale,79,123,116,152,97.5,137.5,37,29,1.2758620689655173
train,rolled-in_scale_215.xml,200,200,rolled-in_scale,42,76,84,136,63.0,106.0,42,60,0.7
train,rolled-in_scale_215.xml,200,200,rolled-in_scale,112,35,157,194,134.5,114.5,45,159,0.2830188679245283
train,rolled-in_scale_216.xml,200,200,rolled-in_scale,14,71,69,175,41.5,123.0,55,104,0.5288461538461539
train,rolled-in_scale_216.xml,200,200,rolled-in_scale,83,69,156,165,119.5,117.0,73,96,0.7604166666666666
train,rolled-in_scale_217.xml,200,200,rolled-in_scale,13,31,68,83,40.5,57.0,55,52,1.0576923076923077
train,rolled-in_scale_217.xml,200,200,rolled-in_scale,29,126,71,168,50.0,147.0,42,42,1.0
train,rolled-in_scale_218.xml,200,200,rolled-in_scale,69,28,146,156,107.5,92.0,77,128,0.6015625
train,rolled-in_scale_219.xml,200,200,rolled-in_scale,98,41,190,121,144.0,81.0,92,80,1.15
train,rolled-in_scale_219.xml,200,200,rolled-in_scale,65,128,163,199,114.0,163.5,98,71,1.380281690140845
train,rolled-in_scale_22.xml,200,200,rolled-in_scale,104,75,151,168,127.5,121.5,47,93,0.5053763440860215
train,rolled-in_scale_220.xml,200,200,rolled-in_scale,19,125,131,192,75.0,158.5,112,67,1.671641791044776
train,rolled-in_scale_221.xml,200,200,rolled-in_scale,96,32,149,164,122.5,98.0,53,132,0.4015151515151515
train,rolled-in_scale_222.xml,200,200,rolled-in_scale,140,136,198,198,169.0,167.0,58,62,0.9354838709677419
train,rolled-in_scale_222.xml,200,200,rolled-in_scale,112,45,179,170,145.5,107.5,67,125,0.536
train,rolled-in_scale_223.xml,200,200,rolled-in_scale,62,4,96,32,79.0,18.0,34,28,1.2142857142857142
train,rolled-in_scale_223.xml,200,200,rolled-in_scale,25,113,91,155,58.0,134.0,66,42,1.5714285714285714
train,rolled-in_scale_224.xml,200,200,rolled-in_scale,14,66,121,199,67.5,132.5,107,133,0.8045112781954887
train,rolled-in_scale_224.xml,200,200,rolled-in_scale,114,104,192,189,153.0,146.5,78,85,0.9176470588235294
train,rolled-in_scale_224.xml,200,200,rolled-in_scale,17,18,145,101,81.0,59.5,128,83,1.5421686746987953
train,rolled-in_scale_225.xml,200,200,rolled-in_scale,18,26,106,148,62.0,87.0,88,122,0.7213114754098361
train,rolled-in_scale_225.xml,200,200,rolled-in_scale,134,47,200,122,167.0,84.5,66,75,0.88
train,rolled-in_scale_226.xml,200,200,rolled-in_scale,71,1,150,55,110.5,28.0,79,54,1.462962962962963
train,rolled-in_scale_226.xml,200,200,rolled-in_scale,84,71,158,152,121.0,111.5,74,81,0.9135802469135802
train,rolled-in_scale_227.xml,200,200,rolled-in_scale,44,110,184,198,114.0,154.0,140,88,1.5909090909090908
train,rolled-in_scale_228.xml,200,200,rolled-in_scale,47,1,157,88,102.0,44.5,110,87,1.264367816091954
train,rolled-in_scale_228.xml,200,200,rolled-in_scale,60,102,176,199,118.0,150.5,116,97,1.1958762886597938
train,rolled-in_scale_229.xml,200,200,rolled-in_scale,93,43,199,200,146.0,121.5,106,157,0.6751592356687898
train,rolled-in_scale_229.xml,200,200,rolled-in_scale,90,15,177,90,133.5,52.5,87,75,1.16
train,rolled-in_scale_23.xml,200,200,rolled-in_scale,134,83,194,200,164.0,141.5,60,117,0.5128205128205128
train,rolled-in_scale_23.xml,200,200,rolled-in_scale,59,50,108,140,83.5,95.0,49,90,0.5444444444444444
train,rolled-in_scale_230.xml,200,200,rolled-in_scale,14,1,114,134,64.0,67.5,100,133,0.7518796992481203
train,rolled-in_scale_231.xml,200,200,rolled-in_scale,1,1,57,37,29.0,19.0,56,36,1.5555555555555556
train,rolled-in_scale_231.xml,200,200,rolled-in_scale,1,94,66,178,33.5,136.0,65,84,0.7738095238095238
train,rolled-in_scale_231.xml,200,200,rolled-in_scale,109,117,161,196,135.0,156.5,52,79,0.6582278481012658
train,rolled-in_scale_232.xml,200,200,rolled-in_scale,43,23,118,129,80.5,76.0,75,106,0.7075471698113207
train,rolled-in_scale_233.xml,200,200,rolled-in_scale,17,73,83,198,50.0,135.5,66,125,0.528
train,rolled-in_scale_234.xml,200,200,rolled-in_scale,9,82,82,194,45.5,138.0,73,112,0.6517857142857143
train,rolled-in_scale_234.xml,200,200,rolled-in_scale,48,1,88,46,68.0,23.5,40,45,0.8888888888888888
train,rolled-in_scale_235.xml,200,200,rolled-in_scale,14,83,102,159,58.0,121.0,88,76,1.1578947368421053
train,rolled-in_scale_235.xml,200,200,rolled-in_scale,23,12,111,66,67.0,39.0,88,54,1.6296296296296295
